DateTime [UTC],BandStart_Latitude,BandStart_Longitude,BandMidpoint_Latitude,BandMidpoint_Longitude,BandEnd_Latitude,BandEnd_Longitude,BandIntensity [dBZ],BandAz_LO1 [deg],BandRng_LO1 [km],WaterTemp_Ontario [degC],IceCover_Ontario [%],IceCover_Huron [%],IceCover_Erie [%],z_925mb [m],T_925mb [degC],dT/dz_water-925hPa [degC/km],RH_925mb [%],u_925mb [kt],v_925mb [kt],z_850mb [m],T_850mb [degC],dT/dz_water-850hPa [degC/km],RH_850mb [%],u_850mb [kt],v_850mb [kt],bulkshear_925-850hPa [kt],z_700mb [m],T_700mb [degC],dT/dz_water-700hPa [degC/km],RH_700mb [%],u_700mb [kt],v_700mb [kt],bulkshear_925-700hPa [kt],z_500mb [m],T_500mb [degC],RH_500mb [%],u_500mb [kt],v_500mb [kt],bulkshear_925-500hPa [kt]
2016-01-18 23:00:00,43.265732,-77.322731,43.12689066666667,-76.78497758333333,43.028015,-76.22528100000002,-9999.0,169.82956712035894,39.99094145181091,4.07,0.87,17.33,10.4,700.6,-13.69,25.349700256922635,80.09,29.6,-16.91,1335.98,-19.16,13.29361217982305,75.5,39.63,-14.76,62.73,2748.27,-30.7,6.46224715912192,74.33,45.52,-20.15,70.36,5078.46,-41.94,33.88,26.81,-27.05,80.12
2016-01-19 00:00:00,43.292442,-76.873497,43.13236023076922,-76.49774765384612,42.965237,-76.080368,-9999.0,129.88189279481588,56.5470477053305,3.97,1.44,17.46,21.05,704.81,-13.42,24.67331621288007,78.26,28.57,-15.11,1340.88,-18.9,12.969094922737307,81.77,38.53,-19.05,67.34,2755.25,-30.28,6.311586970329371,73.52,40.51,-28.8,81.13,5090.69,-41.51,35.62,24.25,-26.98,78.56
2016-01-19 01:00:00,43.292442,-76.873497,43.06864706896552,-76.44538399999998,42.870548,-75.95004300000002,-9999.0,129.88189279481588,56.5470477053305,3.97,1.44,17.46,21.05,709.09,-13.57,24.73592914862711,82.92,26.01,-15.84,1344.82,-19.13,13.042637676417662,80.9,34.13,-18.44,62.86,2758.12,-30.13,6.359404231868084,72.35,38.35,-26.9,74.83,5097.4,-41.65,34.21,20.04,-24.57,71.53
2016-01-19 02:00:00,43.309303,-76.772209,43.06891447619049,-76.37091390476189,42.817829,-75.906609,3.5,123.64924813746332,61.950119304710405,3.97,1.44,17.46,21.05,713.04,-14.01,25.215976663300797,84.75,23.58,-13.24,1347.87,-19.38,13.339565388353478,84.09,31.83,-12.66,51.25,2761.4,-29.11,6.511189976099081,67.58,35.71,-25.41,69.28,5107.65,-41.28,26.12,18.18,-21.06,63.13
2016-01-19 03:00:00,43.27829000000001,-77.17795600000002,43.09788507407406,-76.59771903703705,42.881287,-75.86359399999998,-9999.0,153.67719237337266,42.33428864567829,3.97,1.44,17.46,21.05,713.68,-13.79,24.885102566976794,85.15,21.86,-16.09,1349.4,-19.09,13.161405068919517,99.15,26.93,-15.24,52.47,2763.72,-28.67,6.426121314749685,85.1,31.09,-24.54,65.62,5115.55,-40.58,21.4,14.58,-18.23,56.7
2016-01-19 04:00:00,43.279034,-77.119926,43.13159280000001,-76.77127915,42.905846,-76.353981,27.0,148.19977336374996,44.531904044021005,3.97,1.44,17.46,21.05,713.99,-13.01,23.78184568411322,84.73,21.44,-16.57,1351.16,-18.46,12.566979484294976,98.0,26.73,-19.28,57.59,2767.56,-29.14,6.135368338897802,85.68,31.14,-22.92,62.73,5121.7,-40.84,17.3,5.73,-13.26,49.07
2016-01-19 05:00:00,43.248756,-77.003174,43.09597119047619,-76.76553923809523,42.936535,-76.505821,11.0,141.34855668868502,52.7199452716988,3.97,1.44,17.46,21.05,720.72,-14.45,25.557775557775553,85.31,18.62,-16.02,1355.5,-19.02,13.589081519734414,98.42,27.17,-16.3,49.38,2770.82,-29.03,6.647851538533718,64.65,30.97,-21.97,57.4,5125.83,-41.01,18.92,1.23,-11.09,42.02
2016-01-19 06:00:00,43.264515,-77.010773,43.17463695652174,-76.65292299999999,43.043961,-76.203743,19.0,140.66845280697027,50.96892037031282,3.97,1.44,17.46,21.05,719.36,-14.94,26.287255338078293,82.16,19.46,-12.85,1353.34,-19.21,13.972837572228709,99.05,28.56,-9.69,41.22,2770.83,-27.95,6.824669864264498,56.1,24.38,-22.64,59.54,5136.42,-40.21,27.69,-8.79,-12.64,45.4
2016-01-19 07:00:00,43.274208,-77.083534,43.20207862500001,-76.783066375,43.14286,-76.45794699999998,9.5,145.45958665756402,46.584158785624155,3.97,1.44,17.46,21.05,721.28,-15.36,26.799578527062998,84.91,18.22,-10.72,1354.06,-19.8,14.275586015390749,98.97,28.74,-7.08,35.78,2772.88,-26.77,6.971091428406565,45.2,17.72,-20.44,54.67,5145.03,-40.1,37.46,-10.53,-12.79,43.85
2016-01-19 08:00:00,43.259567,-76.981651,43.1903818,-76.56735149999999,43.139217,-76.16113299999998,2.5,139.06114839097015,52.90128142035029,3.97,1.44,17.46,21.05,724.29,-15.06,26.274006268207486,87.27,19.89,-9.34,1357.71,-19.62,14.016247946910608,98.46,30.34,-10.28,42.67,2779.82,-25.24,6.845766992107404,32.45,11.22,-16.4,51.32,5160.09,-39.48,35.01,-11.0,-15.46,49.99
2016-01-19 09:00:00,43.281651,-76.89505799999998,43.23947277777778,-76.58536438888889,43.170395,-76.270004,6.5,131.970571614867,56.02771662846539,3.97,1.44,17.46,21.05,727.25,-14.7,25.672052251632863,87.67,23.11,-13.14,1361.73,-19.27,13.710500613190572,96.21,37.33,-12.98,51.04,2785.43,-24.87,6.702735304782385,33.85,17.35,-19.12,59.72,5168.63,-39.55,47.6,-6.87,-14.19,52.75
2016-01-19 10:00:00,43.265495,-76.923744,43.22257250000001,-76.60079905555557,43.181175,-76.22665400000002,9.0,134.95026421670224,55.59528465330067,3.97,1.44,17.46,21.05,730.24,-14.2,24.882230499561786,88.41,24.91,-11.69,1364.65,-19.61,13.31476935477961,98.67,37.62,-13.77,54.7,2790.6,-24.27,6.511144556726151,35.95,14.44,-27.22,73.72,5177.82,-39.6,44.95,-9.32,-22.69,67.32
2016-01-19 11:00:00,43.253349,-77.061295,43.179595111111134,-76.7519395,43.095753,-76.39224200000002,5.5,145.25128683192557,49.51337412800218,3.97,1.44,17.46,21.05,736.78,-14.8,25.47571866771628,90.57,29.72,-12.01,1370.2,-20.13,13.69873011239235,98.84,35.09,-12.89,60.26,2797.98,-23.85,6.708411067984761,47.16,15.2,-30.39,85.01,5192.04,-38.97,48.46,-5.68,-28.81,82.77
2016-01-27 07:00:00,43.905216,-76.123306,44.098458,-75.27390413513513,44.311092,-74.41390200000002,10.0,72.49307090461133,108.01290374839348,3.84,1.29,13.61,16.23,718.6,-2.18,8.377400500974115,98.85,29.04,9.69,1384.1,-7.27,4.349396719890182,99.11,32.73,1.92,38.35,2867.24,-15.01,2.0995800839832035,69.95,39.56,3.72,35.81,5360.98,-26.9,10.33,73.73,46.82,25.14
2016-01-27 08:00:00,43.830833,-76.225258,43.96565180000001,-75.28623333333331,44.22971,-74.23135400000002,20.0,75.75705091750513,97.97834332345201,3.84,1.29,13.61,16.23,724.23,-2.35,8.547008547008545,96.02,24.75,9.13,1390.63,-6.72,4.45121995066984,94.8,28.34,4.31,28.91,2872.55,-16.86,2.1548798106212246,82.51,37.13,3.76,29.68,5358.73,-27.31,12.7,75.69,41.81,24.13
2016-01-27 09:00:00,43.804459,-76.217697,43.855889476190484,-75.35758973809521,43.909508,-74.400467,16.0,77.50747684981171,97.9334626720768,3.84,1.29,13.61,16.23,727.22,-2.9,9.268171942465829,95.19,20.79,5.54,1391.99,-7.2,4.841988807390858,98.93,24.83,5.82,21.17,2874.45,-18.44,2.344796395832246,90.98,33.12,2.82,25.41,5344.67,-28.83,16.55,70.56,37.65,23.84
2016-01-27 10:00:00,43.809669,-76.232384,43.80927535897437,-75.34773897435899,43.813873,-74.35127299999998,14.5,77.03130891370844,96.90052260795973,3.84,1.29,13.61,16.23,727.4,-3.15,9.609568325543032,96.15,15.36,0.92,1391.38,-7.49,5.023789331455102,98.91,18.48,3.71,16.48,2872.88,-19.04,2.433098493497814,88.86,30.26,5.15,14.44,5333.37,-30.49,20.06,72.6,38.03,32.06
2016-01-27 11:00:00,43.778088,-76.210144,43.829176014285736,-75.28730548571428,43.93362800000001,-74.20922900000002,27.5,79.25763841720237,97.97996937349478,3.84,1.29,13.61,16.23,726.09,-3.68,10.356842815628916,99.33,9.82,-5.01,1388.26,-8.12,5.416852750925619,99.02,14.76,-2.21,17.01,2869.64,-19.48,2.620537767803627,94.66,25.92,4.61,7.37,5315.96,-31.09,20.68,69.56,38.35,40.35
2016-01-27 12:00:00,43.814953,-76.23243000000002,43.81403528888888,-75.38025246666666,43.917694,-74.20229300000003,24.5,76.69186649292057,97.02224820558634,3.84,1.29,13.61,16.23,734.31,-4.39,11.20780052021626,99.41,5.24,-9.49,1394.98,-8.87,5.899726160948544,92.22,17.16,-4.54,13.83,2874.01,-19.57,2.863594768285427,81.32,30.9,6.7,2.06,5307.0,-32.1,15.2,62.85,33.51,39.98
2016-01-27 13:00:00,43.683117,-76.187393,43.77090568571429,-75.23744702857141,43.839405,-74.277466,27.0,85.49707751766806,98.54779432594117,3.84,1.29,13.61,16.23,741.87,-4.9,11.781039804817555,93.17,14.62,-5.15,1400.91,-9.21,6.238801921608097,88.7,34.35,-3.86,26.13,2877.43,-20.04,3.037432709049395,80.22,34.99,4.02,14.99,5307.84,-31.81,10.14,53.3,14.77,0.21
2016-02-10 17:00:00,43.287163,-76.873398,43.231214193548375,-76.22582667741936,43.240543,-75.581924,6.0,130.32724992363677,56.93390427600055,3.53,0.82,11.46,0.73,611.27,-9.76,21.741619906097142,90.75,0.77,-4.32,1263.41,-10.76,10.51915055286882,99.28,12.61,4.63,5.46,2732.63,-19.73,4.8634465697880795,77.16,13.96,3.91,4.44,5157.36,-36.12,62.9,6.15,-0.37,1.61
2016-02-10 18:00:00,43.31478900000001,-76.75052600000002,43.240086354838716,-76.20207038709677,43.134777,-75.480774,21.0,122.2978691746426,63.077734670579474,3.53,0.82,11.46,0.73,609.02,-9.21,20.91885323963088,92.61,3.09,-2.4,1260.18,-11.26,10.109666872986399,98.99,15.61,4.1,1.43,2728.21,-19.6,4.669728503304364,79.86,13.78,1.17,2.72,5156.29,-35.75,62.25,7.59,0.38,3.83
2016-02-10 19:00:00,43.330631,-76.750809,43.17893093333334,-76.09357833333333,43.007889,-75.41618299999998,13.0,120.94367951465931,62.12349454425106,3.53,0.82,11.46,0.73,614.55,-9.42,21.07232934667643,98.8,6.21,-2.91,1263.86,-12.23,10.246388049309259,98.93,13.7,0.27,8.4,2728.58,-19.64,4.746058389345373,82.46,14.14,1.15,7.16,5156.45,-35.63,60.0,9.25,1.41,6.79
2016-02-10 20:00:00,43.3307,-76.743546,43.20905443243244,-75.89139786486487,43.032463,-74.982552,18.5,120.65783454353372,62.62136889002496,3.53,0.82,11.46,0.73,620.67,-9.68,21.28345175374998,97.46,9.07,-2.75,1267.93,-13.48,10.418556229444842,98.91,11.16,-2.09,15.78,2729.62,-19.58,4.839501469068955,81.88,15.31,-1.92,15.54,5156.78,-35.7,62.78,14.43,0.17,12.59
2016-02-10 21:00:00,43.368385,-76.664284,43.274321705882336,-75.97384261764707,43.202267,-75.125519,22.5,114.68682117216377,66.29690452279411,3.53,0.82,11.46,0.73,626.64,-9.59,20.937061151538362,90.63,12.13,-2.43,1273.24,-14.77,10.304420219283088,98.59,13.31,-3.06,21.48,2731.74,-19.54,4.8027996807895335,82.83,15.79,0.92,15.85,5157.78,-35.59,70.13,18.47,-1.66,19.5
2016-02-10 22:00:00,43.427021,-76.599785,43.29981836363637,-75.95091409090908,43.081024,-75.177238,21.0,107.90535109357715,68.71225004009793,3.53,0.82,11.46,0.73,636.6,-9.78,20.907948476280236,91.0,13.09,-3.43,1282.42,-15.27,10.378815052790815,81.98,13.37,-2.11,21.5,2737.95,-19.91,4.861301338592743,81.6,18.39,1.83,15.92,5159.91,-36.01,68.11,18.67,-2.62,22.22
2016-02-10 23:00:00,43.459587,-76.48384899999998,43.343794032258074,-75.6792223548387,43.17952,-74.85773499999998,24.5,103.1188052654925,76.70139683744155,3.53,0.82,11.46,0.73,643.78,-10.03,21.06309608872596,90.53,10.05,-2.15,1289.42,-15.31,10.516356191155712,99.05,16.8,2.26,11.02,2743.18,-20.11,4.943168147915922,82.17,18.24,1.0,12.8,5166.39,-36.16,70.48,20.41,1.85,11.6
2016-02-11 00:00:00,43.432419,-76.58532,43.39734070588234,-75.82004005882355,43.301632,-74.950424,24.0,107.13295086011486,69.6357355372142,3.38,1.03,22.31,3.19,644.68,-10.13,20.956133275423472,87.51,12.7,-3.82,1290.74,-14.9,10.466863969505866,98.7,23.6,-2.96,22.15,2743.25,-19.83,4.924815456119567,81.84,18.35,-0.29,18.37,5166.28,-36.48,68.4,23.32,3.01,13.7
2016-02-11 01:00:00,43.43787,-76.563576,43.42778526666665,-75.8607765,43.386536,-75.014816,25.0,106.2382435526938,71.13155697124358,3.38,1.03,22.31,3.19,646.0,-10.58,21.609907120743035,81.38,16.33,-6.08,1291.39,-15.09,10.810057380032369,81.24,24.42,-4.27,29.13,2741.99,-20.13,5.091192892753074,96.42,20.12,-0.6,23.94,5163.7,-36.45,63.27,23.61,3.69,17.88
2016-02-11 02:00:00,43.448547,-76.54917900000002,43.43320629411765,-75.74883073529412,43.379547,-74.767815,27.5,105.0654801783055,71.91499871749959,3.38,1.03,22.31,3.19,645.4,-10.57,21.61450263402541,74.18,10.32,-10.04,1292.62,-13.91,10.792034782070523,79.85,17.55,-3.49,19.53,2744.22,-20.6,5.083411679821588,82.19,20.92,0.27,14.21,5165.02,-36.39,65.96,20.5,9.23,1.54
2016-02-11 03:00:00,43.40572,-76.621269,43.43482381818181,-75.69690815151516,43.379005,-74.702415,26.5,110.2647731812923,67.87421377113236,3.38,1.03,22.31,3.19,647.03,-11.64,23.213761340277884,80.82,10.61,-12.34,1292.33,-14.09,11.622418422539134,83.43,17.28,-1.78,17.52,2744.36,-20.63,5.473042895246979,71.18,21.19,-0.39,15.56,5164.01,-36.42,65.96,20.2,14.37,5.32
2016-02-11 04:00:00,43.363167,-76.656929,43.36321811111111,-76.11956733333334,43.346119,-75.530914,19.0,114.9188258868066,67.08195217385106,3.38,1.03,22.31,3.19,645.6,-12.09,23.96220570012391,82.81,11.8,-11.46,1289.72,-14.68,11.99485159569519,96.2,17.09,1.6,14.42,2738.77,-20.76,5.648521051420893,81.63,18.87,3.11,12.29,5157.1,-36.26,62.02,18.93,18.06,8.85
2016-02-11 05:00:00,43.357632,-76.685905,43.31466629032257,-76.06293464516129,43.287682,-75.364182,14.5,116.28932258885143,65.25049829895548,3.38,1.03,22.31,3.19,649.2,-13.45,25.924214417744913,98.59,12.13,-12.55,1291.26,-15.51,13.033780958133914,97.02,15.93,3.83,11.74,2734.95,-21.93,6.153677398124279,79.81,14.04,5.33,9.62,5149.91,-36.61,58.46,15.91,22.34,14.44
2016-02-11 06:00:00,43.416462,-76.599625,43.2857108,-76.05509252,43.140007,-75.45180500000002,23.0,108.8247543217848,69.10498198081794,3.38,1.03,22.31,3.19,649.79,-14.25,27.131842595300018,81.5,11.51,-13.11,1290.54,-15.75,13.660948130240053,84.12,15.69,6.74,6.75,2730.46,-22.74,6.456787501007156,78.85,14.63,7.65,5.46,5142.53,-36.59,58.19,11.94,25.78,20.18
2016-02-11 07:00:00,43.459538,-76.491127,43.361671333333334,-75.97143366666667,43.187553,-75.45886999999998,17.5,103.227825870907,76.13263686872239,3.38,1.03,22.31,3.19,651.11,-15.45,28.919844573113604,78.8,9.94,-11.86,1288.9,-17.04,14.609356815889516,99.08,18.02,10.13,0.27,2725.42,-23.24,6.909026865584019,94.7,17.8,14.27,6.12,5134.03,-36.56,68.21,10.1,26.78,23.82
2016-02-11 08:00:00,43.50737,-76.448074,43.390937421052634,-75.92460231578947,43.213333,-75.241371,24.0,98.84728508360232,78.45705242859836,3.38,1.03,22.31,3.19,653.86,-16.56,30.49582479429847,98.43,9.33,-10.29,1288.79,-18.07,15.471876721576052,98.76,18.64,7.03,3.25,2722.22,-23.92,7.324903938697093,77.71,20.16,14.79,7.72,5123.1,-37.23,96.03,7.73,26.88,24.82
2016-02-11 09:00:00,43.491428000000006,-76.46243299999998,43.443957190476205,-75.934178,43.356068,-75.276657,16.0,100.27800178938406,77.63228253362533,3.38,1.03,22.31,3.19,652.09,-17.24,31.62140195371804,83.04,10.47,-9.31,1284.43,-18.9,16.0538137539609,83.04,18.18,1.14,13.19,2715.46,-24.47,7.593556892754817,75.89,20.05,10.71,0.34,5111.3,-37.52,70.39,8.82,26.15,22.17
2016-02-11 10:00:00,43.508049,-76.338844,43.42537588461539,-75.64827815384619,43.375381,-74.92047099999998,24.0,97.83817349729784,87.13931067207741,3.38,1.03,22.31,3.19,654.97,-18.16,32.887002458127846,84.5,11.46,-8.53,1285.31,-19.71,16.75860298293797,98.38,18.67,2.52,12.64,2713.31,-24.71,7.938643207005466,72.7,14.65,10.07,1.97,5105.69,-37.99,70.18,3.74,23.13,16.5
2016-02-11 11:00:00,43.292961,-76.82270799999998,43.371492799999984,-76.09030733333334,43.36655,-75.254791,20.5,127.29073796283116,59.70517380345081,3.38,1.03,22.31,3.19,657.91,-18.95,33.9408125731483,83.0,12.43,-9.74,1286.67,-20.52,17.354877318970676,98.71,18.38,1.98,14.78,2711.01,-25.08,8.236782601318327,67.92,12.52,4.81,10.78,5098.81,-38.21,62.08,2.09,23.97,16.32
2016-02-12 19:00:00,44.002003,-76.231949,44.25610794444444,-75.86219322222222,44.510906,-75.533974,-2.5,65.39600065667405,103.56225785022828,3.24,3.7,26.06,26.88,703.41,-10.55,19.604498087886157,85.88,24.44,9.91,1346.44,-16.47,10.241822881078994,98.94,28.26,9.22,21.52,2774.9,-26.94,4.9695484521964755,76.98,38.44,5.84,26.3,5146.4,-37.84,21.43,69.77,10.09,20.29
2016-02-12 20:00:00,43.813126,-76.257263,44.09070964000001,-75.87516627999999,44.354675,-75.516159,7.0,76.5514662473732,95.03461547888412,3.24,3.7,26.06,26.88,696.74,-10.67,19.96440566064816,83.48,24.07,4.57,1339.58,-16.62,10.383851654996342,85.24,26.22,3.07,29.7,2766.91,-27.16,5.027268686007135,75.83,33.93,4.64,27.48,5130.69,-39.31,15.71,63.73,10.32,19.45
2016-02-12 21:00:00,44.157684,-76.333199,44.399826407407396,-75.86375348148151,44.686211,-75.332138,21.0,54.91108533954382,104.90752335774094,3.24,3.7,26.06,26.88,695.37,-10.45,19.687360685678126,75.61,23.5,3.02,1339.05,-16.12,10.22366603188828,77.17,27.66,2.53,29.66,2767.13,-27.42,4.947364236591703,70.59,32.76,4.35,27.08,5122.81,-40.21,19.53,59.95,10.58,18.27
2016-02-12 22:00:00,44.07872800000001,-76.293701,44.33562256666666,-75.70772756666666,44.665157,-75.09687,20.5,59.9386322979537,102.95785971794642,3.24,3.7,26.06,26.88,697.28,-10.46,19.647774208352455,77.74,20.16,4.38,1340.74,-16.31,10.218237689634083,71.67,25.55,-3.85,33.96,2767.61,-28.02,4.950119417114405,67.21,27.84,-0.04,28.57,5109.84,-42.23,16.89,51.84,9.43,15.17
2016-02-12 23:00:00,43.989632,-76.145958,44.33068876666668,-75.47632526666666,44.668274,-74.76265,22.5,67.50644028141019,109.37404478920628,3.24,3.7,26.06,26.88,698.59,-10.5,19.668188780257374,71.73,20.48,1.42,1341.48,-16.64,10.242418821003668,80.25,22.66,-3.55,33.98,2766.57,-28.54,4.96643858640844,63.77,24.1,-6.87,38.68,5100.16,-43.44,19.17,45.88,8.0,17.65
2016-02-13 00:00:00,44.026512,-76.16828199999998,44.309992878048774,-75.48727100000002,44.652069,-74.71835300000002,28.5,65.16430850923105,109.31712304463423,2.9,6.28,35.26,43.33,699.91,-11.28,20.25974768184481,81.73,17.82,-10.15,1341.42,-17.14,10.57088756690671,73.78,19.17,-8.57,37.32,2764.56,-28.83,5.129206817721446,66.83,22.87,-0.05,25.27,5089.97,-43.39,18.96,45.75,7.27,14.92
2016-02-13 01:00:00,43.86787,-76.210938,44.17991051999999,-75.57490358,44.584755,-74.897446,26.0,73.61794587443806,100.11941743609863,2.9,6.28,35.26,43.33,701.43,-12.04,21.299345622514007,85.07,13.12,-16.85,1341.08,-17.89,11.140275002237004,72.48,20.48,-13.71,37.94,2760.32,-29.46,5.412415951773707,70.66,21.19,-1.56,20.76,5083.05,-43.18,24.94,47.93,1.65,16.22
2016-02-13 02:00:00,43.691849,-76.20562,43.97127360000002,-75.5705380666667,44.300812,-74.88493299999998,24.0,84.87076888844233,97.15403040680759,2.9,6.28,35.26,43.33,702.38,-12.96,22.580369600501154,87.46,11.94,-21.37,1339.73,-18.56,11.838206205728019,73.86,14.1,-19.2,44.04,2757.09,-29.88,5.7524418861916,89.71,17.69,-3.29,21.54,5078.86,-43.57,30.77,40.8,-7.91,28.07
2016-02-13 03:00:00,43.630272,-76.194244,44.04433756000001,-75.51334324000003,44.531738,-74.868523,25.0,88.91188834257866,97.79676407742559,2.9,6.28,35.26,43.33,708.87,-13.77,23.516300591081578,86.83,15.93,-22.19,1344.86,-19.02,12.395342266109482,81.8,13.82,-24.68,57.43,2760.76,-30.01,6.038192381807907,71.58,19.86,-3.51,27.49,5080.34,-44.31,33.08,34.7,-8.84,35.03
2016-02-13 04:00:00,43.265175,-76.952751,43.67278055263157,-75.88751965789474,44.183849,-74.976425,8.0,136.74667663958917,53.995384551124296,2.9,6.28,35.26,43.33,718.13,-15.7,25.90060295489674,84.98,13.79,-26.83,1349.65,-20.08,13.78135072055718,60.72,19.94,-27.66,58.62,2762.5,-30.34,6.733031674208144,60.25,19.7,2.19,16.4,5079.09,-44.6,29.85,33.61,-13.76,38.96
2016-02-13 08:00:00,43.447823,-76.548676,43.23585025,-76.48261230000001,43.005569,-76.410225,12.0,105.11842832297638,71.97581590851063,2.9,6.28,35.26,43.33,745.55,-20.63,31.56059285091543,75.01,9.43,-14.43,1367.66,-23.77,17.204568386879778,53.09,19.25,-13.38,32.26,2764.74,-31.96,8.51074603760209,48.7,38.81,-6.52,22.56,5076.49,-45.88,59.74,30.97,-20.42,42.21
2016-02-13 09:00:00,43.539761,-76.232796,43.44884150000001,-76.12646291666668,43.333981,-76.02016400000002,7.0,94.96922044349395,95.17897297077049,2.9,6.28,35.26,43.33,750.21,-21.35,32.32428253422375,69.78,12.48,-15.88,1372.02,-23.55,17.674669465459687,51.63,23.71,-11.62,34.08,2767.65,-32.09,8.761946055317688,51.62,33.45,-11.97,34.58,5079.98,-44.94,48.11,39.25,-23.82,51.34
2016-02-13 10:00:00,43.336315,-76.707336,43.31650533333334,-76.47411216666667,43.302719,-76.213234,9.0,118.8484938877024,64.83640846021048,2.9,6.28,35.26,43.33,758.37,-23.02,34.178567190157835,79.17,15.13,-16.36,1376.82,-24.69,18.82599032553275,55.18,21.65,-11.26,37.32,2769.8,-32.42,9.35807639540761,55.79,31.54,-15.23,42.94,5078.95,-44.6,45.98,40.04,-30.9,65.1
2016-02-13 11:00:00,43.336182,-76.721855,43.153461043478266,-76.14894639130434,42.981556,-75.452393,6.0,119.37604436527909,63.82329088614769,2.9,6.28,35.26,43.33,765.11,-24.8,36.20394453085177,73.67,18.56,-14.97,1378.1,-27.1,20.100137870981786,55.9,21.76,-17.05,50.36,2763.1,-33.28,10.024971951793274,57.29,29.33,-20.32,54.98,5066.89,-44.23,37.12,48.42,-40.45,83.45
2016-02-13 12:00:00,43.29303400000001,-76.815453,43.0567124,-76.18066936,42.928406,-75.322754,-9999.0,126.9429241112433,60.16561409999737,2.9,6.28,35.26,43.33,772.79,-26.73,38.341593447120175,76.88,16.43,-10.93,1380.24,-28.69,21.467281052570566,98.06,25.72,-20.85,52.72,2763.46,-33.34,10.722065816042207,56.01,30.29,-24.57,57.98,5074.48,-42.92,31.97,47.34,-42.81,83.78
2016-11-22 10:00:00,43.59333400000001,-76.186638,43.281661,-75.75290857142856,42.891186,-75.250885,7.5,91.30229991832265,98.47670012627705,9.94,0.0,0.0,0.0,792.41,-5.66,19.686778309208616,76.99,23.91,-5.63,1449.21,-10.04,10.76448547829507,82.37,19.06,-10.44,48.58,2955.0,-8.51,5.279187817258883,31.63,42.87,-33.69,81.46,5493.63,-24.58,12.38,56.65,-37.35,86.63
2016-11-22 11:00:00,43.551048,-76.193565,43.22112683333334,-75.7367426111111,42.885933,-75.258133,5.0,94.05505634969893,98.20848679469375,9.94,0.0,0.0,0.0,793.32,-6.24,20.395300761357333,78.53,22.14,-7.88,1449.17,-10.12,11.165011696350325,77.51,20.47,-11.27,47.25,2955.76,-8.18,5.474057433621133,33.74,41.79,-33.68,78.94,5496.02,-24.15,9.98,56.7,-37.75,84.7
2016-11-22 12:00:00,43.598648,-76.17938199999998,43.25203183333334,-75.71941970833333,42.875172,-75.207756,4.0,90.9482524130036,99.03997112481527,9.94,0.0,0.0,0.0,805.59,-6.68,20.630841991583804,79.13,19.62,-7.69,1461.59,-8.88,11.371177963724437,68.06,20.29,-9.5,41.18,2972.57,-7.9,5.591121487467073,36.03,39.36,-32.87,74.23,5514.88,-24.06,7.83,55.82,-34.3,76.25
2016-11-22 13:00:00,43.540386,-76.21533199999998,43.30670203333333,-75.76629563333336,42.959793,-75.23597,16.0,94.84407035873558,96.57175886890309,9.94,0.0,0.0,0.0,809.05,-6.7,20.567332056115198,81.86,18.68,-7.39,1466.47,-7.69,11.346976071791445,62.24,21.83,-11.1,42.12,2979.65,-8.28,5.584548520799423,25.64,38.13,-32.42,72.27,5521.78,-23.84,5.02,54.81,-34.92,75.8
2016-11-22 14:00:00,43.540451,-76.20076,43.29231070833333,-75.76046087499998,43.01263400000001,-75.242813,13.0,94.77184112511092,97.73914351265198,9.94,0.0,0.0,0.0,810.26,-6.79,20.647693333004224,95.0,16.58,-6.63,1468.78,-6.73,11.390405642778362,60.42,22.18,-14.29,43.66,2983.74,-8.51,5.607056915146763,13.87,37.79,-32.96,70.06,5526.44,-23.65,4.15,53.62,-36.27,74.74
2016-11-22 15:00:00,43.556332,-76.193611,43.249408740740726,-75.75284185185184,42.922874,-75.250664,-0.5,93.71373936016113,98.15644816183914,9.94,0.0,0.0,0.0,814.49,-6.73,20.466795172439195,97.71,16.95,-3.98,1474.28,-5.78,11.307214369047943,85.7,22.49,-14.7,44.76,2995.34,-7.97,5.565311450453037,11.07,34.19,-29.19,65.25,5546.07,-22.76,4.86,56.84,-36.83,76.06
2016-11-22 16:00:00,43.529858,-76.207954,43.29257511111112,-75.6933081851852,43.028145,-75.163223,15.0,95.49514653807944,97.2850638956527,9.94,0.0,0.0,0.0,824.31,-6.16,19.53148694059274,95.7,17.85,-4.47,1485.53,-5.33,10.837882775844312,80.76,23.51,-15.77,47.55,3007.48,-8.2,5.353319057815846,9.82,34.85,-25.69,61.57,5560.78,-22.15,9.79,62.25,-32.84,71.69
